,hour,station_name,start_count,end_count,deficit
29902,19,Carroll St & Smith St,73.0,85.0,-12.0
29903,19,Carroll St & Washington Ave,28.0,29.0,-1.0
29904,19,Cathedral Pkwy & Broadway,107.0,105.0,2.0
29905,19,Catherine St & Monroe St,58.0,69.0,-11.0
29906,19,Caton Ave & Argyle Rd,10.0,17.0,-7.0
29907,19,Caton Ave & E 10 St,10.0,21.0,-11.0
29908,19,Caton Ave & E 7 St,8.0,10.0,-2.0
29909,19,Cauldwell Ave & E 158 St,9.0,7.0,2.0
29910,19,Cauldwell Ave & E 161 St,9.0,30.0,-21.0
29911,19,Cedar Ave & W Fordham Rd,5.0,4.0,1.0
29912,19,Cedar St & Evergreen Ave,24.0,20.0,4.0
29913,19,Cedar St & Myrtle Ave,25.0,33.0,-8.0
29914,19,Center Blvd & 48 Ave,12.0,30.0,-18.0
29915,19,Center Blvd & 51 Ave,38.0,45.0,-7.0
29916,19,Central Ave & Covert St,12.0,27.0,-15.0
29917,19,Central Ave & Decatur St,6.0,7.0,-1.0
29918,19,Central Ave & Flushing Ave,29.0,24.0,5.0
29919,19,Central Ave & Himrod St,31.0,20.0,11.0
29920,19,Central Ave & Melrose St,30.0,33.0,-3.0
29921,19,Central Ave & Starr Street,33.0,43.0,-10.0
29922,19,Central Ave & Weirfield St,7.0,18.0,-11.0
29923,19,Central Ave & Woodbine St,23.0,29.0,-6.0
29924,19,Central Park North & Adam Clayton Powell Blvd,46.0,92.0,-46.0
29925,19,Central Park S & 6 Ave,130.0,111.0,19.0
29926,19,Central Park W & W 103 St,50.0,67.0,-17.0
29927,19,Central Park W & W 91 St,72.0,100.0,-28.0
29928,19,Central Park W & W 97 St,43.0,56.0,-13.0
29929,19,Central Park West & W 68 St,138.0,121.0,17.0
29930,19,Central Park West & W 72 St,113.0,133.0,-20.0
29931,19,Central Park West & W 76 St,43.0,43.0,0.0
29932,19,Central Park West & W 85 St,108.0,153.0,-45.0
29933,19,Centre St & Chambers St,122.0,131.0,-9.0
29934,19,Centre St & Seneca Ave,23.0,22.0,1.0
29935,19,Centre St & Worth St,96.0,55.0,41.0
29936,19,Chauncey St & Howard Ave,10.0,12.0,-2.0
29937,19,Chauncey St & Malcolm X Blvd,13.0,2.0,11.0
29938,19,Chauncey St & Stuyvesant Ave,38.0,13.0,25.0
29939,19,Cherry St,34.0,85.0,-51.0
29940,19,Chester Ave & 12 Ave,5.0,10.0,-5.0
29941,19,Christopher St & Greenwich St,107.0,142.0,-35.0
29942,19,Church Ave & McDonald Ave,5.0,10.0,-5.0
29943,19,Church Ave & Story St,3.0,8.0,-5.0
29944,19,Church St & Worth St,54.0,44.0,10.0
29945,19,Clark St & Henry St,138.0,132.0,6.0
29946,19,Classon Ave & St Marks Ave,67.0,87.0,-20.0
29947,19,Clay Ave & Claremont Pkwy,11.0,16.0,-5.0
29948,19,Clay Ave & E 173 St,15.0,15.0,0.0
29949,19,Clermont Ave & Lafayette Ave,49.0,72.0,-23.0
29950,19,Clermont Ave & Park Ave,59.0,48.0,11.0
29951,19,Cleveland Pl & Spring St,281.0,249.0,32.0
29952,19,Cliff St & Fulton St,85.0,85.0,0.0
29953,19,Clinton Ave & Flushing Ave,25.0,17.0,8.0
29954,19,Clinton Ave & Myrtle Ave,118.0,132.0,-14.0
29955,19,Clinton St & 4 Place,33.0,50.0,-17.0
29956,19,Clinton St & Centre St,4.0,13.0,-9.0
29957,19,Clinton St & Cherry St,64.0,100.0,-36.0
29958,19,Clinton St & Grand St,278.0,326.0,-48.0
29959,19,Clinton St & Joralemon St,112.0,62.0,50.0
29960,19,Clinton St & Tillary St,52.0,59.0,-7.0
29961,19,Clinton St & Union St,42.0,56.0,-14.0
29962,19,Coffey St & Conover St,8.0,21.0,-13.0
29963,19,Coffey St & Ferris St,11.0,12.0,-1.0
29964,19,College Ave & E 169 St,1.0,1.0,0.0
29965,19,College Ave & E 170 St,6.0,5.0,1.0
29966,19,Columbia Heights & Cranberry St,35.0,40.0,-5.0
29967,19,Columbia St & Degraw St,25.0,39.0,-14.0
29968,19,Columbia St & Kane St,17.0,27.0,-10.0
29969,19,Columbia St & Lorraine St,12.0,8.0,4.0
29970,19,Columbia St & Rivington St,59.0,101.0,-42.0
29971,19,Columbia St & W 9 St,10.0,25.0,-15.0
29972,19,Columbus Ave & W 103 St,29.0,53.0,-24.0
29973,19,Columbus Ave & W 72 St,223.0,206.0,17.0
29974,19,Columbus Ave & W 95 St,162.0,149.0,13.0
29975,19,Columbus Pl & Atlantic Ave,2.0,1.0,1.0
29976,19,Commerce St & Van Brunt St,11.0,23.0,-12.0
29977,19,Concord St & Bridge St,32.0,34.0,-2.0
29978,19,Concourse Village East & E 158 St,14.0,14.0,0.0
29979,19,Concourse Village West & E 156 St,7.0,8.0,-1.0
29980,19,Congress St & Clinton St,44.0,73.0,-29.0
29981,19,Congress St & Hicks St,20.0,39.0,-19.0
29982,19,Convent Ave & W 135 St,18.0,12.0,6.0
29983,19,Convent Ave & W 151 St,3.0,4.0,-1.0
29984,19,Cooper Square & Astor Pl,245.0,195.0,50.0
29985,19,Court St & Nelson St,55.0,71.0,-16.0
29986,19,Court St & State St,146.0,143.0,3.0
29987,19,Courtlandt Ave & E 149 St,28.0,33.0,-5.0
29988,19,Crescent St & 30 Ave,54.0,31.0,23.0
29989,19,Crescent St & 34 Ave,30.0,45.0,-15.0
29990,19,Crescent St & 35 Ave,27.0,38.0,-11.0
29991,19,Crescent St & Broadway,67.0,79.0,-12.0
29992,19,Crescent St & Ditmars Blvd,22.0,25.0,-3.0
29993,19,Creston Ave & E 178 St,15.0,10.0,5.0
29994,19,Creston Ave & E 181 St,6.0,10.0,-4.0
29995,19,Crotona Park East & E 173 St,5.0,8.0,-3.0
29996,19,Crotona Park North & Prospect Ave,6.0,8.0,-2.0
29997,19,Cumberland St & Lafayette Ave,60.0,59.0,1.0
29998,19,Cypress Ave & George St,2.0,2.0,0.0
29999,19,Cypress Ave & Palmetto St,9.0,6.0,3.0
30000,19,Dahill Rd & 12 Ave,4.0,11.0,-7.0
30001,19,Davidson Ave & W Burnside Ave,8.0,5.0,3.0
30002,19,Dawson St & Intervale Ave,2.0,2.0,0.0
30003,19,DeKalb Ave & Franklin Ave,64.0,77.0,-13.0
30004,19,DeKalb Ave & Hudson Ave,92.0,74.0,18.0
30005,19,DeKalb Ave & S Portland Ave,57.0,67.0,-10.0
30006,19,DeKalb Ave & Vanderbilt Ave,83.0,122.0,-39.0
30007,19,Dean St & Franklin Ave,74.0,80.0,-6.0
30008,19,Dean St & Hoyt St,40.0,45.0,-5.0
30009,19,Decatur Ave & Bedford Park Blvd,3.0,5.0,-2.0
30010,19,Decatur Ave & Oliver Pl,1.0,3.0,-2.0
30011,19,Decatur St & Saratoga Ave,5.0,7.0,-2.0
30012,19,Degraw St & Hoyt St,39.0,64.0,-25.0
30013,19,Degraw St & Smith St,42.0,74.0,-32.0
30014,19,Delancey St & Eldridge St,40.0,43.0,-3.0
30015,19,Devoe St & Lorimer St,67.0,78.0,-11.0
30016,19,Devoe St & Morgan Ave,30.0,18.0,12.0
30017,19,Ditmars Blvd & 19 St,18.0,24.0,-6.0
30018,19,Ditmars Blvd & 43 St,17.0,31.0,-14.0
30019,19,Ditmars Blvd & 48 St,17.0,17.0,0.0
30020,19,Ditmars Blvd & 73 St,3.0,5.0,-2.0
30021,19,Ditmars Blvd & 76 St,9.0,13.0,-4.0
30022,19,Ditmars Blvd & 79 St,19.0,15.0,4.0
30023,19,Division Ave & Hooper St,26.0,39.0,-13.0
30024,19,Division Ave & Marcy Ave,93.0,82.0,11.0
30025,19,Division St & Bowery,123.0,117.0,6.0
30026,19,Dock 72 Way & Market St,43.0,2.0,41.0
30027,19,Dock St & Front St,25.0,28.0,-3.0
30028,19,Douglass St & 3 Ave,91.0,81.0,10.0
30029,19,Douglass St & 4 Ave,77.0,70.0,7.0
30030,19,Driggs Ave & Lorimer St,74.0,68.0,6.0
30031,19,Driggs Ave & N 9 St,138.0,118.0,20.0
30032,19,Driggs Ave & N Henry St,56.0,84.0,-28.0
30033,19,Duane St & Hudson St,43.0,33.0,10.0
30034,19,Duffield St & Willoughby St,66.0,69.0,-3.0
30035,19,Dwight St & Van Dyke St,7.0,13.0,-6.0
30036,19,Dyckman St & 10 Ave,1.0,2.0,-1.0
30037,19,Dyckman St & Henshaw St,1.0,0.0,1.0
30038,19,E 1 St & 1 Ave,245.0,252.0,-7.0
30039,19,E 1 St & Bowery,121.0,125.0,-4.0
30040,19,E 10 St & 2 Ave,176.0,190.0,-14.0
30041,19,E 10 St & Avenue A,111.0,209.0,-98.0
30042,19,E 102 St & 1 Ave,42.0,79.0,-37.0
30043,19,E 102 St & Park Ave,34.0,23.0,11.0
30044,19,E 103 St & Lexington Ave,58.0,58.0,0.0
30045,19,E 106 St & 1 Ave,25.0,46.0,-21.0
30046,19,E 106 St & 2 Ave,48.0,54.0,-6.0
30047,19,E 106 St & Lexington Ave,49.0,47.0,2.0
30048,19,E 106 St & Madison Ave,47.0,78.0,-31.0
30049,19,E 11 St & 1 Ave,157.0,208.0,-51.0
30050,19,E 11 St & 3 Ave,123.0,148.0,-25.0
30051,19,E 11 St & Avenue B,140.0,196.0,-56.0
30052,19,E 114 St & 1 Ave,32.0,33.0,-1.0
30053,19,E 115 St & Lexington Ave,28.0,31.0,-3.0
30054,19,E 115 St & Madison Ave,19.0,17.0,2.0
30055,19,E 116 St & 2 Ave,26.0,25.0,1.0
30056,19,E 118 St & 1 Ave,61.0,86.0,-25.0
30057,19,E 118 St & 3 Ave,34.0,48.0,-14.0
30058,19,E 118 St & Madison Ave,38.0,38.0,0.0
30059,19,E 118 St & Park Ave,11.0,23.0,-12.0
30060,19,E 12 St & 3 Ave,137.0,101.0,36.0
30061,19,E 12 St & Ave C,104.0,113.0,-9.0
30062,19,E 123 St & Lexington Ave,26.0,19.0,7.0
30063,19,E 128 St & 3 Ave,4.0,9.0,-5.0
30064,19,E 128 St & Madison Ave,26.0,30.0,-4.0
30065,19,E 13 St & 2 Ave,194.0,241.0,-47.0
30066,19,E 13 St & Avenue A,105.0,176.0,-71.0
30067,19,E 132 St & Madison Ave,23.0,47.0,-24.0
30068,19,E 133 St & Cypress Pl,6.0,7.0,-1.0
30069,19,E 134 St & Walnut Ave,3.0,1.0,2.0
30070,19,E 135 St & St Ann's Ave,8.0,7.0,1.0
30071,19,E 138 St & 5 Av,20.0,25.0,-5.0
30072,19,E 138 St & Cypress Ave,5.0,18.0,-13.0
30073,19,E 138 St & Grand Concourse,12.0,8.0,4.0
30074,19,E 138 St & Park Ave,10.0,14.0,-4.0
30075,19,E 138 St & Willow Ave,6.0,4.0,2.0
30076,19,E 14 St & 1 Ave,167.0,200.0,-33.0
30077,19,E 14 St & Avenue B,155.0,251.0,-96.0
30078,19,E 141 St & Jackson Ave,4.0,3.0,1.0
30079,19,E 141 St & St Ann's Ave,17.0,8.0,9.0
30080,19,E 142 St & 3 Ave,6.0,24.0,-18.0
30081,19,E 144 St & Brook Ave,6.0,4.0,2.0
30082,19,E 147 St & Bergen Ave,17.0,15.0,2.0
30083,19,E 149 St & Eagle Ave,11.0,7.0,4.0
30084,19,E 149 St & Jackson Ave,13.0,11.0,2.0
30085,19,E 149 St & Morris Ave,32.0,16.0,16.0
30086,19,E 149 St & Park Ave,15.0,10.0,5.0
30087,19,E 15 St & 3 Ave,103.0,139.0,-36.0
30088,19,E 150 St & Gerard Ave,8.0,4.0,4.0
30089,19,E 153 St & E 157 St,4.0,2.0,2.0
30090,19,E 155 St & Courtlandt Ave,4.0,4.0,0.0
30091,19,E 156 & Brook Ave,20.0,14.0,6.0
30092,19,E 156 St & Courtlandt Ave,7.0,9.0,-2.0
30093,19,E 157 St & River Ave,13.0,12.0,1.0
30094,19,E 158 St & Melrose Ave,10.0,12.0,-2.0
30095,19,E 16 St & 5 Ave,240.0,165.0,75.0
30096,19,E 16 St & Irving Pl,105.0,150.0,-45.0
30097,19,E 160 St & Tinton Ave,4.0,3.0,1.0
30098,19,E 161 St & Park Ave,19.0,30.0,-11.0
30099,19,E 161 St & River Ave,43.0,31.0,12.0
30100,19,E 163 St & Tiffany St,6.0,9.0,-3.0
30101,19,E 163 St & Union Ave,15.0,12.0,3.0
30102,19,E 165 St & Clay Ave,3.0,10.0,-7.0
30103,19,E 165 St & Fox St,6.0,8.0,-2.0
30104,19,E 165 St & Jerome Ave,10.0,5.0,5.0
30105,19,E 167 St & Bryant Ave,4.0,3.0,1.0
30106,19,E 167 St & Clay Ave,6.0,7.0,-1.0
30107,19,E 167 St & Franklin Ave,9.0,11.0,-2.0
30108,19,E 169 St & Fox St,3.0,2.0,1.0
30109,19,E 169 St & Webster Ave,12.0,6.0,6.0
30110,19,E 17 St & 2 Ave,91.0,85.0,6.0
30111,19,E 17 St & Broadway,317.0,274.0,43.0
30112,19,E 170 St & Clay Ave,13.0,15.0,-2.0
30113,19,E 170 St & Sheridan Ave,21.0,7.0,14.0
30114,19,E 170 St & Webster Ave,22.0,35.0,-13.0
30115,19,E 171 St & 3 Ave,4.0,12.0,-8.0
30116,19,E 171 St & Webster Ave,10.0,12.0,-2.0
30117,19,E 174 St & Longfellow Ave,7.0,2.0,5.0
30118,19,E 174 St & Walton Ave,5.0,6.0,-1.0
30119,19,E 182 St & Morris Ave,19.0,20.0,-1.0
30120,19,E 188 St & Creston Ave,13.0,8.0,5.0
30121,19,E 19 St & 3 Ave,95.0,137.0,-42.0
30122,19,E 2 St & Avenue A,192.0,223.0,-31.0
30123,19,E 2 St & Avenue B,212.0,230.0,-18.0
30124,19,E 2 St & Avenue C,148.0,166.0,-18.0
30125,19,E 20 St & 2 Ave,142.0,161.0,-19.0
30126,19,E 20 St & FDR Dr,185.0,266.0,-81.0
30127,19,E 20 St & Park Ave,135.0,127.0,8.0
30128,19,E 201 St & Briggs Ave,4.0,4.0,0.0
30129,19,E 22 St & 2 Ave,155.0,183.0,-28.0
30130,19,E 23 St & 1 Ave,169.0,197.0,-28.0
30131,19,E 25 St & 1 Ave,87.0,73.0,14.0
30132,19,E 25 St & 2 Ave,237.0,230.0,7.0
30133,19,E 26 St & 3 Ave,122.0,149.0,-27.0
30134,19,E 27 St & 1 Ave,137.0,93.0,44.0
30135,19,E 27 St & Park Ave S,132.0,95.0,37.0
30136,19,E 3 St & 1 Ave,119.0,157.0,-38.0
30137,19,E 3 St & Church Ave,5.0,11.0,-6.0
30138,19,E 30 St & Park Ave S,121.0,117.0,4.0
30139,19,E 31 St & 3 Ave,207.0,234.0,-27.0
30140,19,E 32 St & Park Ave,99.0,110.0,-11.0
30141,19,E 33 St & 1 Ave,341.0,263.0,78.0
30142,19,E 33 St & 5 Ave,199.0,201.0,-2.0
30143,19,E 35 St & Madison Ave,77.0,56.0,21.0
30144,19,E 39 St & 2 Ave,230.0,229.0,1.0
30145,19,E 39 St & Lexington Ave,131.0,102.0,29.0
30146,19,E 4 St & 2 Ave,187.0,212.0,-25.0
30147,19,E 4 St & Ave B,35.0,44.0,-9.0
30148,19,E 40 St & 5 Ave,88.0,61.0,27.0
30149,19,E 40 St & Park Ave,288.0,193.0,95.0
30150,19,E 41 St & Madison Ave (SE corner),150.0,100.0,50.0
30151,19,E 41 St & Madison Ave (SW corner),62.0,56.0,6.0
30152,19,E 43 St & 2 Ave,57.0,52.0,5.0
30153,19,E 44 St & 2 Ave,74.0,68.0,6.0
30154,19,E 44 St & Lexington Ave,214.0,149.0,65.0
30155,19,E 45 St & 3 Ave,74.0,45.0,29.0
30156,19,E 47 St & 1 Ave,117.0,90.0,27.0
30157,19,E 47 St & 2 Ave,154.0,101.0,53.0
30158,19,E 47 St & Park Ave,137.0,53.0,84.0
30159,19,E 48 St & 3 Ave,118.0,51.0,67.0
30160,19,E 48 St & 5 Ave,74.0,52.0,22.0
30161,19,E 5 St & Ave A,174.0,245.0,-71.0
30162,19,E 5 St & Avenue C,86.0,132.0,-46.0
30163,19,E 50 St & Park Ave,38.0,12.0,26.0
30164,19,E 51 St & 1 Ave,101.0,123.0,-22.0
30165,19,E 51 St & 2 Ave,118.0,123.0,-5.0
30166,19,E 51 St & Lexington Ave,100.0,27.0,73.0
30167,19,E 53 St & 3 Ave,123.0,105.0,18.0
30168,19,E 53 St & Lexington Ave,139.0,94.0,45.0
30169,19,E 53 St & Madison Ave,109.0,67.0,42.0
30170,19,E 54 St & 1 Ave,105.0,125.0,-20.0
30171,19,E 55 St & 2 Ave,233.0,203.0,30.0
30172,19,E 56 St & Madison Ave,100.0,59.0,41.0
30173,19,E 58 St & 1 Ave (NE Corner),43.0,65.0,-22.0
30174,19,E 58 St & 1 Ave (NW Corner),116.0,130.0,-14.0
30175,19,E 58 St & Madison Ave,128.0,40.0,88.0
30176,19,E 59 St & Madison Ave,128.0,71.0,57.0
30177,19,E 6 St & 2 Ave,32.0,57.0,-25.0
30178,19,E 6 St & Avenue B,103.0,139.0,-36.0
30179,19,E 6 St & Avenue D,96.0,134.0,-38.0
30180,19,E 60 St & York Ave,46.0,59.0,-13.0
30181,19,E 63 St & 3 Ave,51.0,43.0,8.0
30182,19,E 65 St & 2 Ave,70.0,66.0,4.0
30183,19,E 66 St & Madison Ave,26.0,29.0,-3.0
30184,19,E 67 St & Park Ave,47.0,48.0,-1.0
30185,19,E 68 St & 3 Ave,78.0,67.0,11.0
30186,19,E 68 St & Madison Ave,43.0,25.0,18.0
30187,19,E 7 St & Ave B,125.0,155.0,-30.0
30188,19,E 7 St & Ave C,133.0,145.0,-12.0
30189,19,E 7 St & Avenue A,200.0,246.0,-46.0
30190,19,E 72 St & Park Ave,105.0,86.0,19.0
30191,19,E 72 St & York Ave,185.0,152.0,33.0
30192,19,E 74 St & 1 Ave,117.0,185.0,-68.0
30193,19,E 75 St & 3 Ave,59.0,110.0,-51.0
30194,19,E 76 St & Park Ave,3.0,2.0,1.0
30195,19,E 77 St & 3 Ave,120.0,97.0,23.0
30196,19,E 78 St & 2 Ave,52.0,75.0,-23.0
30197,19,E 8 St & Caton Ave,12.0,13.0,-1.0
30198,19,E 80 St & 2 Ave,80.0,129.0,-49.0
30199,19,E 81 St & 3 Ave,85.0,105.0,-20.0
30200,19,E 81 St & Park Ave,74.0,49.0,25.0
30201,19,E 81 St & York Ave,82.0,177.0,-95.0
30202,19,E 82 St & East End Ave,91.0,86.0,5.0
30203,19,E 84 St & 1 Ave,127.0,171.0,-44.0
30204,19,E 84 St & Park Ave,102.0,95.0,7.0
30205,19,E 85 St & 3 Ave,216.0,204.0,12.0
30206,19,E 85 St & East End Ave,14.0,29.0,-15.0
30207,19,E 88 St & 1 Ave,84.0,157.0,-73.0
30208,19,E 88 St & Park Ave,88.0,72.0,16.0
30209,19,E 89 St & 3 Ave,104.0,111.0,-7.0
30210,19,E 89 St & York Ave,98.0,136.0,-38.0
30211,19,E 9 St & 5 Ave,100.0,107.0,-7.0
30212,19,E 9 St & Avenue C,101.0,142.0,-41.0
30213,19,E 91 St & 2 Ave,104.0,157.0,-53.0
30214,19,E 91 St & Park Ave,72.0,82.0,-10.0
30215,19,E 93 St & 2 Ave,40.0,64.0,-24.0
30216,19,E 95 St & 3 Ave,48.0,50.0,-2.0
30217,19,E 97 St & 3 Ave,57.0,35.0,22.0
30218,19,E 97 St & Madison Ave,80.0,54.0,26.0
30219,19,E 98 St & Park Ave,45.0,31.0,14.0
30220,19,E Burnside Ave & Ryer Ave,6.0,13.0,-7.0
30221,19,E Fordham Rd & Webster Ave,34.0,25.0,9.0
30222,19,E Houston St & Columbia St,62.0,134.0,-72.0
30223,19,E Mosholu Pkwy & E 204 St,2.0,1.0,1.0
30224,19,E Mosholu Pkwy & Van Cortlandt Ave E,4.0,1.0,3.0
30225,19,E Tremont Ave & E 176 St,23.0,13.0,10.0
30226,19,E Tremont Ave & Jerome Ave,7.0,13.0,-6.0
30227,19,East End Ave & E 86 St,60.0,74.0,-14.0
30228,19,Eastern Pkwy & Franklin Ave,93.0,94.0,-1.0
30229,19,Eastern Pkwy & Kingston Ave,23.0,21.0,2.0
30230,19,Eastern Pkwy & Ralph Ave,2.0,1.0,1.0
30231,19,Eastern Pkwy & Rochester Ave,8.0,8.0,0.0
30232,19,Eastern Pkwy & Troy Ave,11.0,15.0,-4.0
30233,19,Eastern Pkwy & Washington Ave,49.0,41.0,8.0
30234,19,Edgecombe Ave & W 141 St,22.0,9.0,13.0
30235,19,Edgecombe Ave & W 145 St,27.0,34.0,-7.0
30236,19,Edgecombe Ave & W 150 St,4.0,2.0,2.0
30237,19,Edgecombe Ave & W 167 St,1.0,3.0,-2.0
30238,19,Eldert St & Bushwick Ave,10.0,28.0,-18.0
30239,19,Emerson Pl & Myrtle Ave,81.0,82.0,-1.0
30240,19,Engert Ave & McGuinness Blvd,19.0,37.0,-18.0
30241,19,Evergreen Ave & Noll St,22.0,40.0,-18.0
30242,19,FDR Drive & E 35 St,180.0,183.0,-3.0
30243,19,Faile St & Garrison Ave,4.0,0.0,4.0
30244,19,Fairview Ave & Linden St,19.0,20.0,-1.0
30245,19,Featherbed Ln & Jerome Ave,4.0,7.0,-3.0
30246,19,Featherbed Ln & Nelson Ave,10.0,12.0,-2.0
30247,19,Flatbush Ave & Eastern Pkwy,9.0,4.0,5.0
30248,19,Flatbush Ave & Ocean Ave,64.0,71.0,-7.0
30249,19,Flushing Ave & Vanderbilt Ave,83.0,67.0,16.0
30250,19,Flushing Ave & Woodward Ave,12.0,23.0,-11.0
30251,19,Forest Ave & Summerfield St,24.0,20.0,4.0
30252,19,Forsyth St & Broome St,87.0,117.0,-30.0
30253,19,Forsyth St & Canal St,153.0,142.0,11.0
30254,19,Forsyth St & Grand St,178.0,215.0,-37.0
30255,19,Fort Washington Ave & W 173 St,17.0,25.0,-8.0
30256,19,Fort Washington Ave & W 183 St,11.0,17.0,-6.0
30257,19,Franklin Ave & E 169 St,9.0,12.0,-3.0
30258,19,Franklin Ave & Myrtle Ave,20.0,38.0,-18.0
30259,19,Franklin Ave & St Marks Ave,77.0,95.0,-18.0
30260,19,Franklin St & Dupont St,109.0,164.0,-55.0
30261,19,Franklin St & W Broadway,50.0,46.0,4.0
30262,19,Frederick Douglass Blvd & Harlem River Dr,11.0,4.0,7.0
30263,19,Frederick Douglass Blvd & W 112 St,86.0,111.0,-25.0
30264,19,Frederick Douglass Blvd & W 115 St,58.0,81.0,-23.0
30265,19,Frederick Douglass Blvd & W 117 St,150.0,174.0,-24.0
30266,19,Frederick Douglass Blvd & W 129 St,18.0,20.0,-2.0
30267,19,Frederick Douglass Blvd & W 139 St,12.0,24.0,-12.0
30268,19,Frederick Douglass Blvd & W 145 St,41.0,30.0,11.0
30269,19,Freeman St & Reverend James A Polite Ave,3.0,3.0,0.0
30270,19,Freeman St & Southern Blvd,15.0,6.0,9.0
30271,19,Front St & Gold St,31.0,31.0,0.0
30272,19,Front St & Jay St,98.0,77.0,21.0
30273,19,Frost St & Debevoise Ave,16.0,32.0,-16.0
30274,19,Frost St & Meeker Ave,28.0,45.0,-17.0
30275,19,Ft. Hamilton Pkwy & E 2 St,15.0,21.0,-6.0
30276,19,Ft. Hamilton Pkwy & E 5 St,12.0,19.0,-7.0
30277,19,Ft. Washington Ave & W 190 St,5.0,3.0,2.0
30278,19,Fulton Ave & E 168 St,16.0,25.0,-9.0
30279,19,Fulton Ave & E 172 St,7.0,8.0,-1.0
30280,19,Fulton Ave & St. Paul's Pl,11.0,9.0,2.0
30281,19,Fulton St & Adams St,106.0,51.0,55.0
30282,19,Fulton St & Broadway,106.0,85.0,21.0
30283,19,Fulton St & Clermont Ave,37.0,39.0,-2.0
30284,19,Fulton St & Irving Pl,58.0,65.0,-7.0
30285,19,Fulton St & Utica Ave,38.0,13.0,25.0
30286,19,Fulton St & Waverly Ave,70.0,90.0,-20.0
30287,19,Fulton St & William St,79.0,67.0,12.0
30288,19,Gansevoort St & Hudson St,91.0,88.0,3.0
30289,19,Garfield Pl & 8 Ave,74.0,70.0,4.0
30290,19,Garrison Ave & Manida St,5.0,4.0,1.0
30291,19,George St & Wilson Ave,40.0,50.0,-10.0
30292,19,Gerard Ave & E 146 St,6.0,4.0,2.0
30293,19,Gerard Ave & E 164 St,10.0,14.0,-4.0
30294,19,Gerard Ave & E 165 St,6.0,3.0,3.0
30295,19,Gerard Ave & McClellan St,4.0,11.0,-7.0
30296,19,Goble Pl & Macombs Rd,20.0,8.0,12.0
30297,19,Goulden Ave & Bedford Park Blvd W,4.0,3.0,1.0
30298,19,Goulden Ave & W 197 St,3.0,3.0,0.0
30299,19,Goulden Ave & W 205 St,6.0,5.0,1.0
30300,19,Graham Ave & Conselyea St,131.0,118.0,13.0
30301,19,Graham Ave & Grand St,78.0,87.0,-9.0
30302,19,Graham Ave & Herbert St,26.0,38.0,-12.0
30303,19,Graham Ave & Withers St,39.0,62.0,-23.0
30304,19,Gramercy Park N & Gramercy Park E,108.0,116.0,-8.0
30305,19,Grand Army Plaza & Central Park S,200.0,129.0,71.0
30306,19,Grand Army Plaza & Plaza St West,39.0,40.0,-1.0
30307,19,Grand Ave & Bergen St,69.0,80.0,-11.0
30308,19,Grand Ave & W 181 St,10.0,17.0,-7.0
30309,19,Grand Ave & W Fordham Rd,15.0,15.0,0.0
30310,19,Grand Concourse & E 144 St,13.0,8.0,5.0
30311,19,Grand Concourse & E 156 St,12.0,16.0,-4.0
30312,19,Grand Concourse & E 161 St,53.0,47.0,6.0
30313,19,Grand Concourse & E 164 St,24.0,13.0,11.0
30314,19,Grand Concourse & E 166 St,37.0,34.0,3.0
30315,19,Grand Concourse & E 167 St,23.0,28.0,-5.0
30316,19,Grand Concourse & E 171 St,16.0,14.0,2.0
30317,19,Grand Concourse & E 175 St,4.0,4.0,0.0
30318,19,Grand Concourse & E 192 St,6.0,6.0,0.0
30319,19,Grand Concourse & E 196 St,17.0,21.0,-4.0
30320,19,Grand Concourse & E 197 St,12.0,15.0,-3.0
30321,19,Grand Concourse & E 199 St,5.0,5.0,0.0
30322,19,Grand Concourse & E 203 St,4.0,7.0,-3.0
30323,19,Grand Concourse & E 205 St,6.0,4.0,2.0
30324,19,Grand Concourse & East Mount Eden Ave,21.0,13.0,8.0
30325,19,Grand St & Elizabeth St,224.0,225.0,-1.0
30326,19,Grand St & Greene St,107.0,88.0,19.0
30327,19,Grand St & Havemeyer St,95.0,103.0,-8.0
30328,19,Grand St & Samuel Dickstein Plaza,62.0,113.0,-51.0
30329,19,Great Jones St,229.0,186.0,43.0
30330,19,Green St & McGuinness Blvd,15.0,16.0,-1.0
30331,19,Greene Av & Myrtle Av,41.0,25.0,16.0
30332,19,Greene Ave & Grandview Ave,17.0,25.0,-8.0
30333,19,Greene Ave & Nostrand Ave,70.0,64.0,6.0
30334,19,Greene Ave & Throop Ave,53.0,50.0,3.0
30335,19,Greene St & Prince St,101.0,68.0,33.0
30336,19,Greenpoint Ave & 47 St,6.0,11.0,-5.0
30337,19,Greenpoint Ave & Manhattan Ave,68.0,76.0,-8.0
30338,19,Greenwich Ave & 8 Ave,89.0,91.0,-2.0
30339,19,Greenwich St & Hubert St,146.0,37.0,109.0
30340,19,Greenwich St & Perry St,92.0,81.0,11.0
30341,19,Greenwich St & Rector St,22.0,31.0,-9.0
30342,19,Greenwich St & W Houston St,107.0,122.0,-15.0
30343,19,Greenwood Ave & E 4 St,6.0,10.0,-4.0
30344,19,Grove St & Broadway,50.0,51.0,-1.0
30345,19,Halsey St & Broadway,13.0,14.0,-1.0
30346,19,Halsey St & Evergreen Ave,15.0,13.0,2.0
30347,19,Halsey St & Ralph Ave,10.0,16.0,-6.0
30348,19,Halsey St & Tompkins Ave,40.0,49.0,-9.0
